3307,3307,3307,3307,3307,3307,3307,3359,3066,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3910,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3603,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,56,56,56,56,56,56,56,56,56,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3810,56,56,56,56,56,56,3362,3362,3362,3362,3362,3362,3362,56,56,56,56,56,3362,3362,3362,3362,3362,3362,3362,56,56,56,3653,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3860,56,56,56,56,56,56,3362,3815,3815,3815,3815,3815,3362,105,105,105,105,105,3362,3815,3815,3815,3815,3815,3362,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3910,56,56,56,56,56,56,3362,3815,3317,3809,3809,3815,3362,105,105,105,105,105,3362,3815,3753,3753,3753,3815,3362,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3810,56,56,56,56,56,56,3362,3815,3815,3815,3815,3815,3362,105,105,105,105,105,3362,3815,3815,3815,3815,3815,3362,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,3018,3019,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3860,56,56,56,56,56,56,3362,3362,3362,3362,3362,3362,3362,56,56,56,56,56,3362,3362,3362,3362,3362,3362,3362,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,3260,3068,3069,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3910,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,56,56,56,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3960,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3362,3362,3307,3307,3307,3307,3307,3359,3810,56,56,56,105,56,56,56,56,56,56,56,56,56,56,3714,3714,3714,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3359,3359,3307,3307,3307,3307,3359,3810,56,56,56,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3066,3359,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3066,3359,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,3359,3359,3359,3359,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3066,3359,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3603,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3359,3359,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3603,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3603,56,56,56,56,56,56,3359,3359,3359,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3603,56,56,56,56,56,56,3411,3307,3307,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3066,3359,3359,3359,3359,3359,56,56,56,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3603,56,56,56,56,56,56,3411,3307,3307,3359,3362,3362,3362,3359,3307,3307,3307,3307,3307,3307,3066,3318,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3653,56,56,56,56,56,56,3411,3307,3307,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3066,3368,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,3260,3417,56,56,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3368,56,56,56,56,56,56,3260,3359,3307,3307,3307,3307,3307,3307,3359,3810,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,3066,3359,3359,3359,3359,3359,3359,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3368,56,56,56,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3359,3411,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,3066,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3368,56,56,56,56,56,56,3603,3359,3307,3307,3307,3307,3307,3307,3362,3362,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,3417,3066,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3368,56,56,56,56,56,56,3603,3359,3307,3307,3307,3307,3307,3307,3362,3362,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,3359,350,350,350,350,3359,3359,3359,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3418,56,56,56,56,56,56,3603,3359,3307,3307,3307,3307,3307,3307,3362,3362,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,353,3453,3453,3453,3453,3453,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3066,3359,3359,3359,3359,3359,56,56,3653,3359,3359,3359,3359,3359,3359,3359,3362,3362,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3362,3359,3359,3359,3359,3359,3359,3359,56,56,56,56,3810,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,3359,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3362,3362,56,56,56,56,56,56,56,56,56,56,3411,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307
3307,3307,3362,3362,56,56,56,56,56,56,56,56,56,56,3411,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,353,353,353,353,350,3359,3359,3359,3359,3359,3359,3359,3359,3359,3307,3307,3307
3307,3307,3362,3362,56,56,56,56,56,56,56,56,56,56,3411,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,353,353,353,353,350,3603,56,56,56,56,56,56,3603,3359,3307,3307,3307
3307,3307,3362,3362,56,3655,56,56,56,56,56,56,56,56,3411,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,353,353,350,3603,56,56,56,56,56,56,3603,3359,3307,3307,3307
3307,3307,3362,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,353,353,353,350,3653,56,3758,56,56,56,3256,3653,3359,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,353,353,353,353,353,353,353,353,353,353,350,350,350,350,3359,3359,3359,3359,3359,3359,3307,3307,3307
3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,3307,353,3307,3307,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,3307,3307
